trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S14,1.0,study,target,False,Target-479,,,4,study
2,C1_S4,1.0,study,target,False,Filler-1805,,,4,study
3,C1_S13,1.0,study,target,False,Filler-409,,,4,study
4,C1_S5,1.0,study,target,False,Filler-3913,,,4,study
5,C1_S16,1.0,study,target,False,Target-8,,,4,study
6,C1_S18,1.0,study,target,False,Filler-992,,,4,study
7,C1_S1,1.0,study,target,False,Filler-4579,,,4,study
8,C1_S19,1.0,study,target,False,Filler-4687,,,4,study
9,C1_S3,1.0,study,target,False,Filler-4893,,,4,study
10,C1_S15,1.0,study,target,False,Filler-5022,,,4,study
11,C1_S20,1.0,study,target,False,Filler-512,,,4,study
12,C1_S2,1.0,study,target,False,Filler-1106,,,4,study
13,C1_S11,1.0,study,target,False,Target-274,,,4,study
14,C1_S10,1.0,study,target,False,Filler-6873,,,4,study
15,C1_S6,1.0,study,target,False,Filler-5543,,,4,study
16,C1_S17,1.0,study,target,False,Filler-1539,,,4,study
17,C1_S8,1.0,study,target,False,Filler-1823,,,4,study
18,C1_S12,1.0,study,target,False,Filler-599,,,4,study
19,C1_S9,1.0,study,target,False,Filler-4621,,,4,study
20,C1_S7,1.0,study,target,False,Filler-1159,,,4,study
21,F1,,study,filler,True,fillers_images/nonhuman3.jpg,nonhuman3.jpg,1.0,4,study
22,C2_S3,2.0,study,target,False,Target-1322,,,4,study
23,C2_S5,2.0,study,target,False,Target-302,,,4,study
24,C2_S8,2.0,study,target,False,Filler-5836,,,4,study
25,C1_S23,1.0,study,target,False,Target-1140,,,4,study
26,C1_S28,1.0,study,target,False,Filler-7963,,,4,study
27,C2_S10,2.0,study,target,False,Target-1122,,,4,study
28,C1_S25,1.0,study,target,False,Filler-3056,,,4,study
29,C2_S9,2.0,study,target,False,Filler-5741,,,4,study
30,C2_S2,2.0,study,target,False,Filler-1943,,,4,study
31,C1_S22,1.0,study,target,False,Target-1658,,,4,study
32,C2_S7,2.0,study,target,False,Filler-3049,,,4,study
33,C2_S4,2.0,study,target,False,Filler-5831,,,4,study
34,C2_S6,2.0,study,target,False,Filler-839,,,4,study
35,C1_S26,1.0,study,target,False,Filler-6979,,,4,study
36,C2_S1,2.0,study,target,False,Target-1286,,,4,study
37,C1_S21,1.0,study,target,False,Target-2048,,,4,study
38,C1_S27,1.0,study,target,False,Target-1988,,,4,study
39,C1_S30,1.0,study,target,False,Target-1234,,,4,study
40,C1_S29,1.0,study,target,False,Target-2047,,,4,study
41,C1_S24,1.0,study,target,False,Filler-5855,,,4,study
42,F2,,study,filler,True,fillers_images/nonhuman5.jpg,nonhuman5.jpg,2.0,4,study
43,C2_S11,2.0,study,target,False,Filler-4487,,,4,study
44,C2_S21,2.0,study,target,False,Filler-2138,,,4,study
45,C2_S27,2.0,study,target,False,Filler-2883,,,4,study
46,C2_S30,2.0,study,target,False,Filler-218,,,4,study
47,C2_S29,2.0,study,target,False,Filler-2945,,,4,study
48,C2_S16,2.0,study,target,False,Filler-6605,,,4,study
49,C2_S20,2.0,study,target,False,Target-1292,,,4,study
50,C2_S25,2.0,study,target,False,Target-1637,,,4,study
51,C2_S26,2.0,study,target,False,Filler-5693,,,4,study
52,C2_S19,2.0,study,target,False,Filler-7632,,,4,study
53,C2_S17,2.0,study,target,False,Filler-6958,,,4,study
54,C2_S13,2.0,study,target,False,Filler-6727,,,4,study
55,C2_S14,2.0,study,target,False,Filler-2838,,,4,study
56,C2_S22,2.0,study,target,False,Filler-6565,,,4,study
57,C2_S28,2.0,study,target,False,Filler-292,,,4,study
58,C2_S24,2.0,study,target,False,Filler-1839,,,4,study
59,C2_S15,2.0,study,target,False,Filler-1426,,,4,study
60,C2_S12,2.0,study,target,False,Filler-6730,,,4,study
61,C2_S18,2.0,study,target,False,Filler-2135,,,4,study
62,C2_S23,2.0,study,target,False,Target-576,,,4,study
63,F3,,study,filler,True,fillers_images/nonhuman14.jpg,nonhuman14.jpg,3.0,4,study
64,C3_S15,3.0,study,target,False,Filler-188,,,4,study
65,C3_S6,3.0,study,target,False,Filler-2688,,,4,study
66,C3_S3,3.0,study,target,False,Filler-3859,,,4,study
67,C3_S2,3.0,study,target,False,Filler-6913,,,4,study
68,C3_S11,3.0,study,target,False,Filler-4424,,,4,study
69,C3_S19,3.0,study,target,False,Filler-2884,,,4,study
70,C3_S20,3.0,study,target,False,Filler-7915,,,4,study
