trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S2,1.0,study,target,False,Filler-6873,,,3,study
2,C1_S7,1.0,study,target,False,Filler-2584,,,3,study
3,C1_S4,1.0,study,target,False,Filler-968,,,3,study
4,C1_S17,1.0,study,target,False,Filler-6979,,,3,study
5,C1_S12,1.0,study,target,False,Target-2047,,,3,study
6,C1_S18,1.0,study,target,False,Filler-1161,,,3,study
7,C1_S14,1.0,study,target,False,Filler-376,,,3,study
8,C1_S9,1.0,study,target,False,Filler-4687,,,3,study
9,C1_S19,1.0,study,target,False,Filler-2217,,,3,study
10,C1_S16,1.0,study,target,False,Filler-1856,,,3,study
11,C1_S5,1.0,study,target,False,Filler-561,,,3,study
12,C1_S15,1.0,study,target,False,Filler-4108,,,3,study
13,C1_S6,1.0,study,target,False,Target-3,,,3,study
14,C1_S13,1.0,study,target,False,Filler-5430,,,3,study
15,C1_S20,1.0,study,target,False,Filler-738,,,3,study
16,C1_S11,1.0,study,target,False,Filler-2340,,,3,study
17,C1_S1,1.0,study,target,False,Filler-4558,,,3,study
18,C1_S3,1.0,study,target,False,Filler-6214,,,3,study
19,C1_S10,1.0,study,target,False,Filler-656,,,3,study
20,C1_S8,1.0,study,target,False,Filler-3966,,,3,study
21,F1,,study,filler,True,fillers_images/nonhuman13.jpg,nonhuman13.jpg,1.0,3,study
22,C2_S6,2.0,study,target,False,Filler-7097,,,3,study
23,C1_S27,1.0,study,target,False,Target-1234,,,3,study
24,C2_S2,2.0,study,target,False,Target-990,,,3,study
25,C2_S7,2.0,study,target,False,Filler-2249,,,3,study
26,C2_S5,2.0,study,target,False,Filler-6565,,,3,study
27,C1_S29,1.0,study,target,False,Filler-7209,,,3,study
28,C2_S4,2.0,study,target,False,Filler-1426,,,3,study
29,C1_S21,1.0,study,target,False,Filler-7154,,,3,study
30,C1_S30,1.0,study,target,False,Target-1748,,,3,study
31,C1_S26,1.0,study,target,False,Filler-4836,,,3,study
32,C1_S23,1.0,study,target,False,Target-16,,,3,study
33,C1_S25,1.0,study,target,False,Target-1019,,,3,study
34,C1_S28,1.0,study,target,False,Filler-3034,,,3,study
35,C1_S24,1.0,study,target,False,Filler-5507,,,3,study
36,C1_S22,1.0,study,target,False,Target-205,,,3,study
37,C2_S9,2.0,study,target,False,Target-2103,,,3,study
38,C2_S8,2.0,study,target,False,Target-1286,,,3,study
39,C2_S1,2.0,study,target,False,Target-1292,,,3,study
40,C2_S10,2.0,study,target,False,Filler-4419,,,3,study
41,C2_S3,2.0,study,target,False,Target-452,,,3,study
42,F2,,study,filler,True,fillers_images/nonhuman15.jpg,nonhuman15.jpg,2.0,3,study
43,C2_S24,2.0,study,target,False,Filler-6792,,,3,study
44,C2_S15,2.0,study,target,False,Filler-5666,,,3,study
45,C2_S29,2.0,study,target,False,Filler-7713,,,3,study
46,C2_S25,2.0,study,target,False,Filler-6983,,,3,study
47,C2_S18,2.0,study,target,False,Filler-2262,,,3,study
48,C2_S12,2.0,study,target,False,Target-100,,,3,study
49,C2_S16,2.0,study,target,False,Filler-6768,,,3,study
50,C2_S30,2.0,study,target,False,Filler-4963,,,3,study
51,C2_S19,2.0,study,target,False,Filler-5605,,,3,study
52,C2_S28,2.0,study,target,False,Filler-6404,,,3,study
53,C2_S27,2.0,study,target,False,Filler-2755,,,3,study
54,C2_S14,2.0,study,target,False,Filler-3950,,,3,study
55,C2_S11,2.0,study,target,False,Filler-3064,,,3,study
56,C2_S13,2.0,study,target,False,Filler-7269,,,3,study
57,C2_S20,2.0,study,target,False,Target-253,,,3,study
58,C2_S23,2.0,study,target,False,Filler-3825,,,3,study
59,C2_S26,2.0,study,target,False,Filler-300,,,3,study
60,C2_S21,2.0,study,target,False,Filler-1941,,,3,study
61,C2_S22,2.0,study,target,False,Filler-1862,,,3,study
62,C2_S17,2.0,study,target,False,Filler-1587,,,3,study
63,F3,,study,filler,True,fillers_images/nonhuman4.jpg,nonhuman4.jpg,3.0,3,study
64,C3_S15,3.0,study,target,False,Target-1718,,,3,study
65,C3_S1,3.0,study,target,False,Filler-7224,,,3,study
66,C3_S12,3.0,study,target,False,Target-1878,,,3,study
67,C3_S2,3.0,study,target,False,Filler-7808,,,3,study
68,C3_S8,3.0,study,target,False,Filler-4424,,,3,study
69,C3_S6,3.0,study,target,False,Filler-3635,,,3,study
70,C3_S3,3.0,study,target,False,Filler-2055,,,3,study
71,C3_S19,3.0,study,target,False,Filler-192,,,3,study
72,C3_S20,3.0,study,target,False,Target-400,,,3,study
73,C3_S18,3.0,study,target,False,Filler-2143,,,3,study
74,C3_S13,3.0,study,target,False,Filler-3047,,,3,study
75,C3_S9,3.0,study,target,False,Target-1050,,,3,study
76,C3_S7,3.0,study,target,False,Target-1728,,,3,study
77,C3_S5,3.0,study,target,False,Target-9,,,3,study
78,C3_S4,3.0,study,target,False,Filler-5539,,,3,study
79,C3_S16,3.0,study,target,False,Target-1698,,,3,study
80,C3_S14,3.0,study,target,False,Target-989,,,3,study
81,C3_S11,3.0,study,target,False,Filler-7915,,,3,study
82,C3_S17,3.0,study,target,False,Filler-4386,,,3,study
83,C3_S10,3.0,study,target,False,Filler-6800,,,3,study
84,F4,,study,filler,True,fillers_images/nonhuman9.jpg,nonhuman9.jpg,4.0,3,study
85,C4_S7,4.0,study,target,False,Filler-3402,,,3,study
86,C3_S28,3.0,study,target,False,Target-1982,,,3,study
87,C3_S25,3.0,study,target,False,Filler-3938,,,3,study
88,C4_S6,4.0,study,target,False,Target-414,,,3,study
89,C3_S27,3.0,study,target,False,Filler-7066,,,3,study
90,C3_S21,3.0,study,target,False,Filler-4711,,,3,study
91,C3_S24,3.0,study,target,False,Filler-380,,,3,study
92,C4_S4,4.0,study,target,False,Filler-3628,,,3,study
93,C4_S2,4.0,study,target,False,Filler-1168,,,3,study
94,C4_S5,4.0,study,target,False,Filler-1822,,,3,study
95,C3_S30,3.0,study,target,False,Filler-2688,,,3,study
96,C3_S26,3.0,study,target,False,Filler-6964,,,3,study
97,C3_S23,3.0,study,target,False,Filler-4011,,,3,study
98,C3_S29,3.0,study,target,False,Target-943,,,3,study
99,C4_S10,4.0,study,target,False,Filler-3682,,,3,study
100,C4_S3,4.0,study,target,False,Filler-7140,,,3,study
101,C4_S8,4.0,study,target,False,Filler-987,,,3,study
102,C4_S9,4.0,study,target,False,Filler-1239,,,3,study
103,C3_S22,3.0,study,target,False,Filler-2554,,,3,study
104,C4_S1,4.0,study,target,False,Filler-3227,,,3,study
105,F5,,study,filler,True,fillers_images/nonhuman10.jpg,nonhuman10.jpg,5.0,3,study
106,C4_S20,4.0,study,target,False,Target-935,,,3,study
107,C4_S15,4.0,study,target,False,Filler-685,,,3,study
108,C4_S30,4.0,study,target,False,Filler-3262,,,3,study
109,C4_S29,4.0,study,target,False,Target-752,,,3,study
110,C4_S27,4.0,study,target,False,Filler-238,,,3,study
111,C4_S17,4.0,study,target,False,Target-1954,,,3,study
112,C4_S21,4.0,study,target,False,Filler-4541,,,3,study
113,C4_S25,4.0,study,target,False,Filler-255,,,3,study
114,C4_S24,4.0,study,target,False,Filler-7961,,,3,study
115,C4_S23,4.0,study,target,False,Filler-5199,,,3,study
116,C4_S26,4.0,study,target,False,Filler-4216,,,3,study
117,C4_S14,4.0,study,target,False,Filler-3486,,,3,study
118,C4_S22,4.0,study,target,False,Target-2077,,,3,study
119,C4_S16,4.0,study,target,False,Filler-5363,,,3,study
120,C4_S13,4.0,study,target,False,Target-335,,,3,study
121,C4_S12,4.0,study,target,False,Filler-822,,,3,study
122,C4_S11,4.0,study,target,False,Filler-4181,,,3,study
123,C4_S18,4.0,study,target,False,Filler-6626,,,3,study
124,C4_S28,4.0,study,target,False,Target-1119,,,3,study
125,C4_S19,4.0,study,target,False,Filler-6926,,,3,study
