trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S9,1.0,study,target,False,Target-790,,,2,study
2,C1_S18,1.0,study,target,False,Filler-7802,,,2,study
3,C1_S14,1.0,study,target,False,Filler-1828,,,2,study
4,C1_S16,1.0,study,target,False,Filler-406,,,2,study
5,C1_S15,1.0,study,target,False,Filler-8013,,,2,study
6,C1_S1,1.0,study,target,False,Target-570,,,2,study
7,C1_S12,1.0,study,target,False,Target-985,,,2,study
8,C1_S13,1.0,study,target,False,Filler-6188,,,2,study
9,C1_S2,1.0,study,target,False,Filler-7209,,,2,study
10,C1_S5,1.0,study,target,False,Filler-2076,,,2,study
11,C1_S19,1.0,study,target,False,Filler-2998,,,2,study
12,C1_S11,1.0,study,target,False,Filler-903,,,2,study
13,C1_S3,1.0,study,target,False,Target-1216,,,2,study
14,C1_S6,1.0,study,target,False,Filler-6507,,,2,study
15,C1_S8,1.0,study,target,False,Filler-2217,,,2,study
16,C1_S7,1.0,study,target,False,Filler-6577,,,2,study
17,C1_S20,1.0,study,target,False,Filler-3056,,,2,study
18,C1_S17,1.0,study,target,False,Filler-4621,,,2,study
19,C1_S10,1.0,study,target,False,Filler-6735,,,2,study
20,C1_S4,1.0,study,target,False,Filler-4836,,,2,study
21,F1,,study,filler,True,fillers_images/nonhuman8.jpg,nonhuman8.jpg,1.0,2,study
22,C1_S26,1.0,study,target,False,Target-113,,,2,study
23,C1_S24,1.0,study,target,False,Filler-7154,,,2,study
24,C2_S6,2.0,study,target,False,Filler-6553,,,2,study
25,C1_S23,1.0,study,target,False,Target-177,,,2,study
26,C2_S3,2.0,study,target,False,Filler-1862,,,2,study
27,C2_S10,2.0,study,target,False,Filler-6958,,,2,study
28,C2_S2,2.0,study,target,False,Filler-3825,,,2,study
29,C2_S4,2.0,study,target,False,Filler-5445,,,2,study
30,C1_S30,1.0,study,target,False,Filler-7629,,,2,study
31,C1_S22,1.0,study,target,False,Filler-2584,,,2,study
32,C2_S9,2.0,study,target,False,Filler-5940,,,2,study
33,C1_S25,1.0,study,target,False,Filler-68,,,2,study
34,C2_S1,2.0,study,target,False,Filler-5335,,,2,study
35,C1_S28,1.0,study,target,False,Filler-6214,,,2,study
36,C1_S27,1.0,study,target,False,Target-773,,,2,study
37,C2_S7,2.0,study,target,False,Filler-975,,,2,study
38,C1_S29,1.0,study,target,False,Filler-409,,,2,study
39,C1_S21,1.0,study,target,False,Filler-968,,,2,study
40,C2_S5,2.0,study,target,False,Target-1665,,,2,study
41,C2_S8,2.0,study,target,False,Filler-7097,,,2,study
42,F2,,study,filler,True,fillers_images/nonhuman1.jpg,nonhuman1.jpg,2.0,2,study
43,C2_S22,2.0,study,target,False,Filler-4816,,,2,study
44,C2_S14,2.0,study,target,False,Filler-7089,,,2,study
45,C2_S20,2.0,study,target,False,Filler-873,,,2,study
46,C2_S19,2.0,study,target,False,Filler-7093,,,2,study
47,C2_S25,2.0,study,target,False,Filler-511,,,2,study
48,C2_S24,2.0,study,target,False,Filler-1395,,,2,study
49,C2_S28,2.0,study,target,False,Filler-1943,,,2,study
50,C2_S12,2.0,study,target,False,Filler-5605,,,2,study
51,C2_S27,2.0,study,target,False,Filler-1900,,,2,study
52,C2_S23,2.0,study,target,False,Filler-6343,,,2,study
