trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S6,1.0,study,target,False,Filler-4507,,,2,study
2,C1_S20,1.0,study,target,False,Filler-137,,,2,study
3,C1_S5,1.0,study,target,False,Target-474,,,2,study
4,C1_S3,1.0,study,target,False,Filler-3056,,,2,study
5,C1_S11,1.0,study,target,False,Filler-2626,,,2,study
6,C1_S1,1.0,study,target,False,Filler-5543,,,2,study
7,C1_S14,1.0,study,target,False,Filler-2694,,,2,study
8,C1_S4,1.0,study,target,False,Filler-323,,,2,study
9,C1_S8,1.0,study,target,False,Filler-2076,,,2,study
10,C1_S2,1.0,study,target,False,Target-1748,,,2,study
11,C1_S17,1.0,study,target,False,Filler-5496,,,2,study
12,C1_S19,1.0,study,target,False,Filler-6311,,,2,study
13,C1_S15,1.0,study,target,False,Filler-2998,,,2,study
14,C1_S13,1.0,study,target,False,Target-3,,,2,study
15,C1_S10,1.0,study,target,False,Filler-3739,,,2,study
16,C1_S12,1.0,study,target,False,Filler-824,,,2,study
17,C1_S16,1.0,study,target,False,Target-479,,,2,study
18,C1_S7,1.0,study,target,False,Target-202,,,2,study
19,C1_S9,1.0,study,target,False,Target-773,,,2,study
20,C1_S18,1.0,study,target,False,Filler-3773,,,2,study
21,F1,,study,filler,True,fillers_images/nonhuman8.jpg,nonhuman8.jpg,1.0,2,study
22,C2_S2,2.0,study,target,False,Target-1255,,,2,study
23,C1_S26,1.0,study,target,False,Target-1019,,,2,study
24,C1_S29,1.0,study,target,False,Filler-6214,,,2,study
25,C1_S21,1.0,study,target,False,Filler-3195,,,2,study
26,C2_S9,2.0,study,target,False,Filler-4684,,,2,study
27,C1_S28,1.0,study,target,False,Target-16,,,2,study
28,C2_S7,2.0,study,target,False,Filler-6343,,,2,study
29,C1_S23,1.0,study,target,False,Filler-2706,,,2,study
30,C2_S8,2.0,study,target,False,Filler-3805,,,2,study
31,C2_S5,2.0,study,target,False,Filler-1567,,,2,study
32,C2_S10,2.0,study,target,False,Filler-7840,,,2,study
33,C2_S3,2.0,study,target,False,Target-1973,,,2,study
34,C1_S30,1.0,study,target,False,Filler-5022,,,2,study
35,C1_S22,1.0,study,target,False,Filler-6369,,,2,study
36,C1_S24,1.0,study,target,False,Filler-656,,,2,study
37,C1_S27,1.0,study,target,False,Target-583,,,2,study
38,C2_S1,2.0,study,target,False,Filler-6381,,,2,study
39,C2_S6,2.0,study,target,False,Target-1665,,,2,study
40,C1_S25,1.0,study,target,False,Filler-5349,,,2,study
41,C2_S4,2.0,study,target,False,Filler-6983,,,2,study
42,F2,,study,filler,True,fillers_images/nonhuman1.jpg,nonhuman1.jpg,2.0,2,study
43,C2_S21,2.0,study,target,False,Filler-4487,,,2,study
44,C2_S15,2.0,study,target,False,Filler-4853,,,2,study
45,C2_S20,2.0,study,target,False,Filler-6069,,,2,study
46,C2_S25,2.0,study,target,False,Filler-3898,,,2,study
47,C2_S16,2.0,study,target,False,Filler-1552,,,2,study
48,C2_S18,2.0,study,target,False,Target-452,,,2,study
49,C2_S11,2.0,study,target,False,Filler-1395,,,2,study
50,C2_S17,2.0,study,target,False,Filler-2755,,,2,study
51,C2_S26,2.0,study,target,False,Filler-4460,,,2,study
52,C2_S24,2.0,study,target,False,Filler-2476,,,2,study
53,C2_S19,2.0,study,target,False,Filler-7089,,,2,study
54,C2_S22,2.0,study,target,False,Filler-4814,,,2,study
55,C2_S30,2.0,study,target,False,Filler-6565,,,2,study
56,C2_S14,2.0,study,target,False,Filler-7486,,,2,study
57,C2_S23,2.0,study,target,False,Filler-5335,,,2,study
58,C2_S12,2.0,study,target,False,Filler-1426,,,2,study
59,C2_S28,2.0,study,target,False,Filler-2576,,,2,study
60,C2_S29,2.0,study,target,False,Filler-4963,,,2,study
61,C2_S27,2.0,study,target,False,Filler-2862,,,2,study
62,C2_S13,2.0,study,target,False,Filler-3308,,,2,study
63,F3,,study,filler,True,fillers_images/nonhuman9.jpg,nonhuman9.jpg,3.0,2,study
64,C3_S15,3.0,study,target,False,Filler-8033,,,2,study
65,C3_S16,3.0,study,target,False,Filler-5890,,,2,study
66,C3_S19,3.0,study,target,False,Filler-4117,,,2,study
67,C3_S14,3.0,study,target,False,Filler-422,,,2,study
68,C3_S20,3.0,study,target,False,Filler-2884,,,2,study
69,C3_S17,3.0,study,target,False,Filler-1077,,,2,study
70,C3_S12,3.0,study,target,False,Filler-456,,,2,study
71,C3_S2,3.0,study,target,False,Filler-4080,,,2,study
72,C3_S1,3.0,study,target,False,Target-137,,,2,study
73,C3_S6,3.0,study,target,False,Target-1607,,,2,study
74,C3_S13,3.0,study,target,False,Filler-3703,,,2,study
75,C3_S11,3.0,study,target,False,Filler-4711,,,2,study
76,C3_S9,3.0,study,target,False,Target-1439,,,2,study
77,C3_S5,3.0,study,target,False,Filler-6701,,,2,study
