trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S5,1.0,study,target,False,Target-549,,,4,study
2,C1_S20,1.0,study,target,False,Filler-7648,,,4,study
3,C1_S7,1.0,study,target,False,Filler-1805,,,4,study
4,C1_S1,1.0,study,target,False,Filler-6285,,,4,study
5,C1_S13,1.0,study,target,False,Filler-4071,,,4,study
6,C1_S4,1.0,study,target,False,Filler-4845,,,4,study
7,C1_S8,1.0,study,target,False,Target-1658,,,4,study
8,C1_S2,1.0,study,target,False,Target-474,,,4,study
9,C1_S3,1.0,study,target,False,Filler-992,,,4,study
10,C1_S19,1.0,study,target,False,Target-570,,,4,study
11,C1_S6,1.0,study,target,False,Filler-5327,,,4,study
12,C1_S9,1.0,study,target,False,Filler-170,,,4,study
13,C1_S15,1.0,study,target,False,Filler-1080,,,4,study
14,C1_S11,1.0,study,target,False,Filler-6342,,,4,study
15,C1_S12,1.0,study,target,False,Filler-395,,,4,study
16,C1_S16,1.0,study,target,False,Filler-1491,,,4,study
17,C1_S10,1.0,study,target,False,Target-1748,,,4,study
18,C1_S14,1.0,study,target,False,Filler-1113,,,4,study
19,C1_S17,1.0,study,target,False,Filler-7802,,,4,study
20,C1_S18,1.0,study,target,False,Target-113,,,4,study
21,F1,,study,filler,True,fillers_images/nonhuman3.jpg,nonhuman3.jpg,1.0,4,study
22,C2_S3,2.0,study,target,False,Target-1973,,,4,study
23,C1_S25,1.0,study,target,False,Filler-1106,,,4,study
24,C1_S24,1.0,study,target,False,Target-1021,,,4,study
25,C2_S10,2.0,study,target,False,Filler-5563,,,4,study
26,C2_S1,2.0,study,target,False,Filler-6050,,,4,study
27,C2_S5,2.0,study,target,False,Filler-1455,,,4,study
28,C2_S6,2.0,study,target,False,Filler-5531,,,4,study
29,C2_S9,2.0,study,target,False,Filler-1324,,,4,study
30,C1_S23,1.0,study,target,False,Filler-4631,,,4,study
31,C1_S22,1.0,study,target,False,Target-737,,,4,study
32,C2_S8,2.0,study,target,False,Filler-821,,,4,study
33,C1_S21,1.0,study,target,False,Target-985,,,4,study
34,C1_S29,1.0,study,target,False,Target-1140,,,4,study
35,C1_S28,1.0,study,target,False,Filler-2998,,,4,study
36,C1_S26,1.0,study,target,False,Filler-4646,,,4,study
37,C1_S27,1.0,study,target,False,Target-1988,,,4,study
38,C2_S2,2.0,study,target,False,Filler-4372,,,4,study
39,C2_S4,2.0,study,target,False,Filler-1395,,,4,study
40,C2_S7,2.0,study,target,False,Filler-696,,,4,study
41,C1_S30,1.0,study,target,False,Filler-2626,,,4,study
42,F2,,study,filler,True,fillers_images/nonhuman5.jpg,nonhuman5.jpg,2.0,4,study
43,C2_S25,2.0,study,target,False,Filler-3805,,,4,study
44,C2_S23,2.0,study,target,False,Filler-457,,,4,study
45,C2_S26,2.0,study,target,False,Filler-1862,,,4,study
46,C2_S24,2.0,study,target,False,Target-2174,,,4,study
47,C2_S14,2.0,study,target,False,Filler-473,,,4,study
48,C2_S21,2.0,study,target,False,Filler-3825,,,4,study
49,C2_S19,2.0,study,target,False,Filler-2146,,,4,study
50,C2_S17,2.0,study,target,False,Filler-6730,,,4,study
51,C2_S29,2.0,study,target,False,Filler-6644,,,4,study
52,C2_S16,2.0,study,target,False,Target-1706,,,4,study
53,C2_S18,2.0,study,target,False,Filler-6727,,,4,study
54,C2_S13,2.0,study,target,False,Target-675,,,4,study
55,C2_S22,2.0,study,target,False,Filler-7740,,,4,study
56,C2_S30,2.0,study,target,False,Filler-1706,,,4,study
57,C2_S12,2.0,study,target,False,Filler-4853,,,4,study
58,C2_S28,2.0,study,target,False,Filler-3064,,,4,study
59,C2_S15,2.0,study,target,False,Filler-4931,,,4,study
60,C2_S20,2.0,study,target,False,Filler-6678,,,4,study
61,C2_S27,2.0,study,target,False,Target-1620,,,4,study
62,C2_S11,2.0,study,target,False,Filler-2667,,,4,study
63,F3,,study,filler,True,fillers_images/nonhuman14.jpg,nonhuman14.jpg,3.0,4,study
64,C3_S18,3.0,study,target,False,Target-1938,,,4,study
65,C3_S6,3.0,study,target,False,Filler-2564,,,4,study
66,C3_S5,3.0,study,target,False,Filler-251,,,4,study
67,C3_S13,3.0,study,target,False,Filler-2032,,,4,study
68,C3_S12,3.0,study,target,False,Target-1728,,,4,study
69,C3_S4,3.0,study,target,False,Target-1439,,,4,study
70,C3_S17,3.0,study,target,False,Filler-5802,,,4,study
71,C3_S3,3.0,study,target,False,Filler-6885,,,4,study
72,C3_S8,3.0,study,target,False,Filler-2700,,,4,study
73,C3_S16,3.0,study,target,False,Filler-4480,,,4,study
74,C3_S10,3.0,study,target,False,Filler-192,,,4,study
75,C3_S15,3.0,study,target,False,Filler-2645,,,4,study
76,C3_S2,3.0,study,target,False,Filler-6052,,,4,study
77,C3_S9,3.0,study,target,False,Filler-1654,,,4,study
78,C3_S20,3.0,study,target,False,Filler-2554,,,4,study
79,C3_S1,3.0,study,target,False,Filler-3934,,,4,study
80,C3_S11,3.0,study,target,False,Filler-4711,,,4,study
81,C3_S14,3.0,study,target,False,Target-1972,,,4,study
82,C3_S19,3.0,study,target,False,Filler-4827,,,4,study
83,C3_S7,3.0,study,target,False,Filler-5890,,,4,study
84,F4,,study,filler,True,fillers_images/human4.jpg,human4.jpg,4.0,4,study
85,C3_S21,3.0,study,target,False,Target-708,,,4,study
86,C3_S28,3.0,study,target,False,Filler-4707,,,4,study
87,C3_S22,3.0,study,target,False,Filler-7224,,,4,study
88,C3_S24,3.0,study,target,False,Filler-7063,,,4,study
89,C4_S3,4.0,study,target,False,Filler-2514,,,4,study
90,C4_S10,4.0,study,target,False,Filler-5783,,,4,study
91,C4_S8,4.0,study,target,False,Target-1354,,,4,study
92,C3_S26,3.0,study,target,False,Filler-3859,,,4,study
93,C4_S9,4.0,study,target,False,Target-586,,,4,study
94,C3_S27,3.0,study,target,False,Filler-5473,,,4,study
95,C4_S5,4.0,study,target,False,Filler-6505,,,4,study
96,C3_S23,3.0,study,target,False,Filler-8039,,,4,study
