trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S8,1.0,study,target,False,Filler-6174,,,4,study
2,C1_S3,1.0,study,target,False,Target-2130,,,4,study
3,C1_S14,1.0,study,target,False,Filler-5095,,,4,study
4,C1_S2,1.0,study,target,False,Filler-3913,,,4,study
5,C1_S9,1.0,study,target,False,Filler-8013,,,4,study
6,C1_S12,1.0,study,target,False,Filler-4646,,,4,study
7,C1_S13,1.0,study,target,False,Filler-6735,,,4,study
8,C1_S7,1.0,study,target,False,Filler-1080,,,4,study
9,C1_S20,1.0,study,target,False,Filler-1748,,,4,study
10,C1_S11,1.0,study,target,False,Target-113,,,4,study
11,C1_S19,1.0,study,target,False,Target-583,,,4,study
12,C1_S16,1.0,study,target,False,Filler-2269,,,4,study
13,C1_S18,1.0,study,target,False,Target-773,,,4,study
14,C1_S6,1.0,study,target,False,Filler-5356,,,4,study
15,C1_S10,1.0,study,target,False,Filler-7629,,,4,study
16,C1_S5,1.0,study,target,False,Filler-6188,,,4,study
17,C1_S17,1.0,study,target,False,Filler-2340,,,4,study
18,C1_S1,1.0,study,target,False,Filler-3056,,,4,study
19,C1_S4,1.0,study,target,False,Filler-5184,,,4,study
20,C1_S15,1.0,study,target,False,Target-1395,,,4,study
21,F1,,study,filler,True,fillers_images/nonhuman3.jpg,nonhuman3.jpg,1.0,4,study
22,C1_S25,1.0,study,target,False,Filler-1990,,,4,study
23,C2_S1,2.0,study,target,False,Filler-5282,,,4,study
24,C1_S26,1.0,study,target,False,Filler-6863,,,4,study
25,C1_S27,1.0,study,target,False,Target-782,,,4,study
26,C2_S9,2.0,study,target,False,Filler-6854,,,4,study
27,C2_S10,2.0,study,target,False,Filler-5137,,,4,study
28,C1_S30,1.0,study,target,False,Filler-4631,,,4,study
29,C2_S7,2.0,study,target,False,Filler-4476,,,4,study
30,C1_S21,1.0,study,target,False,Filler-4949,,,4,study
31,C1_S28,1.0,study,target,False,Target-479,,,4,study
32,C2_S6,2.0,study,target,False,Target-1706,,,4,study
33,C2_S5,2.0,study,target,False,Filler-5531,,,4,study
34,C2_S8,2.0,study,target,False,Filler-4738,,,4,study
35,C1_S23,1.0,study,target,False,Filler-323,,,4,study
36,C1_S24,1.0,study,target,False,Filler-5349,,,4,study
37,C2_S3,2.0,study,target,False,Target-2103,,,4,study
38,C1_S29,1.0,study,target,False,Filler-7648,,,4,study
39,C1_S22,1.0,study,target,False,Filler-6355,,,4,study
40,C2_S4,2.0,study,target,False,Filler-1929,,,4,study
41,C2_S2,2.0,study,target,False,Filler-7269,,,4,study
42,F2,,study,filler,True,fillers_images/nonhuman5.jpg,nonhuman5.jpg,2.0,4,study
43,C2_S22,2.0,study,target,False,Filler-2255,,,4,study
44,C2_S21,2.0,study,target,False,Filler-6730,,,4,study
45,C2_S12,2.0,study,target,False,Filler-2476,,,4,study
46,C2_S27,2.0,study,target,False,Filler-1941,,,4,study
47,C2_S20,2.0,study,target,False,Filler-4931,,,4,study
