trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S19,1.0,study,target,False,Filler-4584,,,4,study
2,C1_S16,1.0,study,target,False,Target-202,,,4,study
3,C1_S5,1.0,study,target,False,Filler-7963,,,4,study
4,C1_S12,1.0,study,target,False,Target-1306,,,4,study
5,C1_S2,1.0,study,target,False,Filler-8015,,,4,study
6,C1_S7,1.0,study,target,False,Filler-4621,,,4,study
7,C1_S4,1.0,study,target,False,Target-667,,,4,study
8,C1_S9,1.0,study,target,False,Filler-4687,,,4,study
9,C1_S17,1.0,study,target,False,Filler-1106,,,4,study
10,C1_S18,1.0,study,target,False,Target-1436,,,4,study
11,C1_S20,1.0,study,target,False,Filler-5430,,,4,study
12,C1_S6,1.0,study,target,False,Filler-1748,,,4,study
13,C1_S3,1.0,study,target,False,Filler-1823,,,4,study
14,C1_S8,1.0,study,target,False,Filler-7154,,,4,study
15,C1_S15,1.0,study,target,False,Filler-376,,,4,study
16,C1_S13,1.0,study,target,False,Filler-2971,,,4,study
17,C1_S1,1.0,study,target,False,Filler-5095,,,4,study
18,C1_S10,1.0,study,target,False,Filler-5113,,,4,study
19,C1_S14,1.0,study,target,False,Filler-1859,,,4,study
20,C1_S11,1.0,study,target,False,Filler-7648,,,4,study
21,F1,,study,filler,True,fillers_images/nonhuman3.jpg,nonhuman3.jpg,1.0,4,study
22,C2_S10,2.0,study,target,False,Filler-1587,,,4,study
23,C1_S27,1.0,study,target,False,Filler-6214,,,4,study
24,C2_S9,2.0,study,target,False,Filler-5169,,,4,study
25,C1_S30,1.0,study,target,False,Filler-6873,,,4,study
26,C1_S25,1.0,study,target,False,Filler-5184,,,4,study
27,C2_S1,2.0,study,target,False,Filler-7343,,,4,study
28,C1_S23,1.0,study,target,False,Filler-3913,,,4,study
29,C2_S3,2.0,study,target,False,Filler-4855,,,4,study
30,C2_S2,2.0,study,target,False,Filler-3064,,,4,study
31,C2_S6,2.0,study,target,False,Filler-826,,,4,study
32,C1_S26,1.0,study,target,False,Target-8,,,4,study
33,C2_S5,2.0,study,target,False,Filler-975,,,4,study
34,C2_S4,2.0,study,target,False,Filler-6404,,,4,study
35,C2_S8,2.0,study,target,False,Filler-7269,,,4,study
36,C1_S22,1.0,study,target,False,Filler-1539,,,4,study
37,C1_S28,1.0,study,target,False,Filler-2079,,,4,study
38,C1_S29,1.0,study,target,False,Filler-4949,,,4,study
39,C1_S24,1.0,study,target,False,Filler-6054,,,4,study
40,C1_S21,1.0,study,target,False,Filler-1491,,,4,study
41,C2_S7,2.0,study,target,False,Target-1665,,,4,study
42,F2,,study,filler,True,fillers_images/nonhuman5.jpg,nonhuman5.jpg,2.0,4,study
43,C2_S16,2.0,study,target,False,Filler-5772,,,4,study
44,C2_S24,2.0,study,target,False,Filler-3898,,,4,study
45,C2_S14,2.0,study,target,False,Filler-5923,,,4,study
46,C2_S22,2.0,study,target,False,Filler-7840,,,4,study
47,C2_S26,2.0,study,target,False,Filler-7486,,,4,study
48,C2_S20,2.0,study,target,False,Filler-873,,,4,study
49,C2_S12,2.0,study,target,False,Filler-2667,,,4,study
50,C2_S27,2.0,study,target,False,Filler-2084,,,4,study
51,C2_S21,2.0,study,target,False,Filler-7194,,,4,study
52,C2_S13,2.0,study,target,False,Filler-2945,,,4,study
53,C2_S23,2.0,study,target,False,Filler-1255,,,4,study
54,C2_S28,2.0,study,target,False,Filler-300,,,4,study
55,C2_S19,2.0,study,target,False,Target-100,,,4,study
56,C2_S17,2.0,study,target,False,Target-302,,,4,study
57,C2_S30,2.0,study,target,False,Target-1332,,,4,study
58,C2_S15,2.0,study,target,False,Target-1706,,,4,study
59,C2_S25,2.0,study,target,False,Filler-2262,,,4,study
60,C2_S11,2.0,study,target,False,Filler-2476,,,4,study
61,C2_S29,2.0,study,target,False,Filler-1699,,,4,study
62,C2_S18,2.0,study,target,False,Filler-7713,,,4,study
63,F3,,study,filler,True,fillers_images/nonhuman14.jpg,nonhuman14.jpg,3.0,4,study
64,C3_S17,3.0,study,target,False,Filler-7092,,,4,study
65,C3_S19,3.0,study,target,False,Filler-3717,,,4,study
66,C3_S7,3.0,study,target,False,Target-642,,,4,study
67,C3_S16,3.0,study,target,False,Filler-7224,,,4,study
68,C3_S2,3.0,study,target,False,Filler-6119,,,4,study
69,C3_S9,3.0,study,target,False,Target-806,,,4,study
70,C3_S8,3.0,study,target,False,Filler-4080,,,4,study
71,C3_S3,3.0,study,target,False,Filler-962,,,4,study
72,C3_S18,3.0,study,target,False,Filler-6408,,,4,study
73,C3_S15,3.0,study,target,False,Filler-7859,,,4,study
74,C3_S12,3.0,study,target,False,Filler-7707,,,4,study
75,C3_S11,3.0,study,target,False,Target-641,,,4,study
76,C3_S5,3.0,study,target,False,Filler-7792,,,4,study
77,C3_S6,3.0,study,target,False,Target-1857,,,4,study
78,C3_S1,3.0,study,target,False,Target-1878,,,4,study
79,C3_S14,3.0,study,target,False,Filler-7189,,,4,study
80,C3_S4,3.0,study,target,False,Target-400,,,4,study
81,C3_S13,3.0,study,target,False,Filler-2645,,,4,study
82,C3_S10,3.0,study,target,False,Target-694,,,4,study
83,C3_S20,3.0,study,target,False,Filler-862,,,4,study
84,F4,,study,filler,True,fillers_images/human4.jpg,human4.jpg,4.0,4,study
85,C4_S6,4.0,study,target,False,Filler-549,,,4,study
86,C4_S2,4.0,study,target,False,Filler-4181,,,4,study
87,C4_S5,4.0,study,target,False,Filler-6178,,,4,study
88,C4_S10,4.0,study,target,False,Filler-4316,,,4,study
89,C3_S30,3.0,study,target,False,Filler-509,,,4,study
90,C4_S9,4.0,study,target,False,Filler-5824,,,4,study
91,C3_S24,3.0,study,target,False,Target-1522,,,4,study
92,C3_S21,3.0,study,target,False,Filler-7960,,,4,study
93,C4_S7,4.0,study,target,False,Target-781,,,4,study
94,C4_S8,4.0,study,target,False,Filler-3244,,,4,study
95,C4_S4,4.0,study,target,False,Filler-260,,,4,study
96,C4_S3,4.0,study,target,False,Filler-2414,,,4,study
97,C3_S25,3.0,study,target,False,Filler-1376,,,4,study
98,C3_S23,3.0,study,target,False,Target-1928,,,4,study
99,C3_S29,3.0,study,target,False,Filler-4259,,,4,study
100,C3_S27,3.0,study,target,False,Target-1876,,,4,study
101,C4_S1,4.0,study,target,False,Filler-5103,,,4,study
102,C3_S22,3.0,study,target,False,Filler-3456,,,4,study
103,C3_S26,3.0,study,target,False,Target-1941,,,4,study
104,C3_S28,3.0,study,target,False,Filler-7993,,,4,study
105,F5,,study,filler,True,fillers_images/nonhuman10.jpg,nonhuman10.jpg,5.0,4,study
106,C4_S22,4.0,study,target,False,Filler-1420,,,4,study
107,C4_S17,4.0,study,target,False,Target-1362,,,4,study
108,C4_S16,4.0,study,target,False,Filler-3813,,,4,study
109,C4_S15,4.0,study,target,False,Target-317,,,4,study
110,C4_S25,4.0,study,target,False,Filler-5308,,,4,study
111,C4_S12,4.0,study,target,False,Filler-6502,,,4,study
112,C4_S29,4.0,study,target,False,Filler-5694,,,4,study
113,C4_S28,4.0,study,target,False,Filler-4695,,,4,study
114,C4_S27,4.0,study,target,False,Filler-79,,,4,study
115,C4_S14,4.0,study,target,False,Filler-6718,,,4,study
116,C4_S11,4.0,study,target,False,Target-1984,,,4,study
117,C4_S24,4.0,study,target,False,Filler-2874,,,4,study
118,C4_S13,4.0,study,target,False,Target-355,,,4,study
119,C4_S20,4.0,study,target,False,Target-1083,,,4,study
120,C4_S26,4.0,study,target,False,Filler-3458,,,4,study
121,C4_S19,4.0,study,target,False,Filler-987,,,4,study
122,C4_S21,4.0,study,target,False,Target-883,,,4,study
123,C4_S30,4.0,study,target,False,Target-1354,,,4,study
124,C4_S23,4.0,study,target,False,Filler-2318,,,4,study
125,C4_S18,4.0,study,target,False,Filler-2937,,,4,study
