trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S7,1.0,study,target,False,Filler-4037,,,4,study
2,C1_S16,1.0,study,target,False,Filler-1491,,,4,study
3,C1_S1,1.0,study,target,False,Filler-6044,,,4,study
4,C1_S19,1.0,study,target,False,Target-328,,,4,study
5,C1_S5,1.0,study,target,False,Filler-434,,,4,study
6,C1_S17,1.0,study,target,False,Filler-2076,,,4,study
7,C1_S20,1.0,study,target,False,Filler-426,,,4,study
8,C1_S4,1.0,study,target,False,Filler-6995,,,4,study
9,C1_S12,1.0,study,target,False,Filler-2706,,,4,study
10,C1_S9,1.0,study,target,False,Target-985,,,4,study
11,C1_S6,1.0,study,target,False,Filler-406,,,4,study
12,C1_S2,1.0,study,target,False,Filler-1159,,,4,study
13,C1_S14,1.0,study,target,False,Filler-395,,,4,study
14,C1_S15,1.0,study,target,False,Target-479,,,4,study
15,C1_S8,1.0,study,target,False,Filler-6577,,,4,study
16,C1_S18,1.0,study,target,False,Filler-7209,,,4,study
17,C1_S10,1.0,study,target,False,Filler-2584,,,4,study
18,C1_S13,1.0,study,target,False,Target-549,,,4,study
19,C1_S11,1.0,study,target,False,Target-340,,,4,study
20,C1_S3,1.0,study,target,False,Filler-4558,,,4,study
21,F1,,study,filler,True,fillers_images/nonhuman3.jpg,nonhuman3.jpg,1.0,4,study
22,C1_S30,1.0,study,target,False,Filler-4646,,,4,study
23,C2_S1,2.0,study,target,False,Target-1840,,,4,study
24,C2_S7,2.0,study,target,False,Filler-5247,,,4,study
25,C2_S6,2.0,study,target,False,Filler-7486,,,4,study
26,C1_S27,1.0,study,target,False,Filler-6140,,,4,study
27,C1_S21,1.0,study,target,False,Target-195,,,4,study
28,C2_S8,2.0,study,target,False,Filler-2576,,,4,study
29,C2_S3,2.0,study,target,False,Filler-7343,,,4,study
30,C1_S29,1.0,study,target,False,Filler-3739,,,4,study
31,C1_S24,1.0,study,target,False,Target-1988,,,4,study
32,C1_S25,1.0,study,target,False,Target-16,,,4,study
33,C1_S22,1.0,study,target,False,Filler-3966,,,4,study
34,C1_S28,1.0,study,target,False,Filler-1161,,,4,study
35,C2_S9,2.0,study,target,False,Target-872,,,4,study
36,C2_S2,2.0,study,target,False,Filler-6983,,,4,study
37,C1_S23,1.0,study,target,False,Filler-6435,,,4,study
38,C2_S10,2.0,study,target,False,Filler-2163,,,4,study
39,C2_S4,2.0,study,target,False,Filler-4487,,,4,study
40,C1_S26,1.0,study,target,False,Target-1216,,,4,study
41,C2_S5,2.0,study,target,False,Filler-6246,,,4,study
42,F2,,study,filler,True,fillers_images/nonhuman5.jpg,nonhuman5.jpg,2.0,4,study
43,C2_S30,2.0,study,target,False,Filler-748,,,4,study
44,C2_S29,2.0,study,target,False,Filler-300,,,4,study
45,C2_S24,2.0,study,target,False,Filler-1567,,,4,study
46,C2_S18,2.0,study,target,False,Filler-1699,,,4,study
47,C2_S14,2.0,study,target,False,Filler-3825,,,4,study
48,C2_S28,2.0,study,target,False,Filler-1455,,,4,study
49,C2_S25,2.0,study,target,False,Filler-756,,,4,study
50,C2_S15,2.0,study,target,False,Filler-6792,,,4,study
51,C2_S26,2.0,study,target,False,Filler-5957,,,4,study
52,C2_S17,2.0,study,target,False,Filler-7460,,,4,study
53,C2_S11,2.0,study,target,False,Filler-919,,,4,study
54,C2_S19,2.0,study,target,False,Filler-7194,,,4,study
55,C2_S13,2.0,study,target,False,Filler-2249,,,4,study
56,C2_S21,2.0,study,target,False,Target-1342,,,4,study
57,C2_S12,2.0,study,target,False,Target-409,,,4,study
58,C2_S27,2.0,study,target,False,Filler-5282,,,4,study
59,C2_S23,2.0,study,target,False,Filler-6110,,,4,study
60,C2_S22,2.0,study,target,False,Filler-6381,,,4,study
61,C2_S20,2.0,study,target,False,Filler-2838,,,4,study
62,C2_S16,2.0,study,target,False,Filler-5054,,,4,study
63,F3,,study,filler,True,fillers_images/nonhuman14.jpg,nonhuman14.jpg,3.0,4,study
64,C3_S11,3.0,study,target,False,Target-943,,,4,study
65,C3_S18,3.0,study,target,False,Filler-498,,,4,study
66,C3_S5,3.0,study,target,False,Filler-4827,,,4,study
67,C3_S20,3.0,study,target,False,Filler-5358,,,4,study
68,C3_S6,3.0,study,target,False,Filler-6771,,,4,study
69,C3_S4,3.0,study,target,False,Filler-4433,,,4,study
70,C3_S15,3.0,study,target,False,Filler-2844,,,4,study
71,C3_S17,3.0,study,target,False,Filler-1477,,,4,study
72,C3_S19,3.0,study,target,False,Target-66,,,4,study
