trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S20,1.0,study,target,False,Filler-2694,,,3,study
2,C1_S17,1.0,study,target,False,Filler-1856,,,3,study
3,C1_S10,1.0,study,target,False,Filler-2076,,,3,study
4,C1_S14,1.0,study,target,False,Target-570,,,3,study
5,C1_S13,1.0,study,target,False,Filler-5095,,,3,study
6,C1_S9,1.0,study,target,False,Target-1395,,,3,study
7,C1_S1,1.0,study,target,False,Filler-6214,,,3,study
8,C1_S5,1.0,study,target,False,Target-737,,,3,study
9,C1_S19,1.0,study,target,False,Filler-6752,,,3,study
10,C1_S12,1.0,study,target,False,Filler-1161,,,3,study
11,C1_S4,1.0,study,target,False,Filler-5349,,,3,study
12,C1_S16,1.0,study,target,False,Filler-3966,,,3,study
13,C1_S6,1.0,study,target,False,Filler-6109,,,3,study
14,C1_S15,1.0,study,target,False,Filler-3913,,,3,study
15,C1_S7,1.0,study,target,False,Filler-7209,,,3,study
16,C1_S18,1.0,study,target,False,Target-177,,,3,study
17,C1_S8,1.0,study,target,False,Filler-5022,,,3,study
18,C1_S11,1.0,study,target,False,Filler-1571,,,3,study
19,C1_S2,1.0,study,target,False,Target-985,,,3,study
20,C1_S3,1.0,study,target,False,Target-1140,,,3,study
21,F1,,study,filler,True,fillers_images/nonhuman13.jpg,nonhuman13.jpg,1.0,3,study
22,C1_S25,1.0,study,target,False,Filler-4558,,,3,study
23,C2_S5,2.0,study,target,False,Target-1973,,,3,study
24,C2_S8,2.0,study,target,False,Filler-6678,,,3,study
25,C2_S9,2.0,study,target,False,Filler-473,,,3,study
26,C1_S29,1.0,study,target,False,Filler-599,,,3,study
27,C2_S3,2.0,study,target,False,Filler-2838,,,3,study
28,C2_S10,2.0,study,target,False,Target-1706,,,3,study
29,C2_S2,2.0,study,target,False,Target-1255,,,3,study
30,C1_S24,1.0,study,target,False,Filler-3056,,,3,study
31,C1_S21,1.0,study,target,False,Filler-68,,,3,study
32,C2_S7,2.0,study,target,False,Filler-5335,,,3,study
33,C1_S22,1.0,study,target,False,Filler-4893,,,3,study
34,C1_S28,1.0,study,target,False,Filler-1664,,,3,study
35,C1_S27,1.0,study,target,False,Filler-2239,,,3,study
36,C2_S1,2.0,study,target,False,Filler-3868,,,3,study
37,C1_S30,1.0,study,target,False,Filler-2942,,,3,study
38,C1_S26,1.0,study,target,False,Filler-2217,,,3,study
39,C2_S6,2.0,study,target,False,Filler-3049,,,3,study
40,C2_S4,2.0,study,target,False,Filler-1552,,,3,study
