trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S16,1.0,study,target,False,Filler-824,,,1,study
2,C1_S8,1.0,study,target,False,Filler-6873,,,1,study
3,C1_S10,1.0,study,target,False,Filler-3500,,,1,study
4,C1_S12,1.0,study,target,False,Filler-738,,,1,study
5,C1_S13,1.0,study,target,False,Filler-4108,,,1,study
6,C1_S5,1.0,study,target,False,Target-16,,,1,study
7,C1_S11,1.0,study,target,False,Target-1854,,,1,study
8,C1_S20,1.0,study,target,False,Filler-7629,,,1,study
9,C1_S2,1.0,study,target,False,Filler-6188,,,1,study
10,C1_S3,1.0,study,target,False,Target-1658,,,1,study
11,C1_S7,1.0,study,target,False,Filler-5507,,,1,study
12,C1_S15,1.0,study,target,False,Filler-5496,,,1,study
13,C1_S4,1.0,study,target,False,Target-340,,,1,study
14,C1_S1,1.0,study,target,False,Target-2048,,,1,study
15,C1_S19,1.0,study,target,False,Filler-512,,,1,study
16,C1_S18,1.0,study,target,False,Target-1673,,,1,study
17,C1_S14,1.0,study,target,False,Filler-68,,,1,study
18,C1_S9,1.0,study,target,False,Filler-5327,,,1,study
19,C1_S6,1.0,study,target,False,Filler-4687,,,1,study
20,C1_S17,1.0,study,target,False,Filler-5095,,,1,study
21,F1,,study,filler,True,fillers_images/human2.jpg,human2.jpg,1.0,1,study
22,C1_S30,1.0,study,target,False,Filler-2942,,,1,study
23,C1_S28,1.0,study,target,False,Filler-6995,,,1,study
24,C1_S24,1.0,study,target,False,Target-328,,,1,study
25,C2_S9,2.0,study,target,False,Filler-4855,,,1,study
26,C1_S21,1.0,study,target,False,Filler-2706,,,1,study
27,C2_S1,2.0,study,target,False,Filler-6565,,,1,study
28,C2_S7,2.0,study,target,False,Filler-2138,,,1,study
29,C1_S25,1.0,study,target,False,Target-773,,,1,study
30,C1_S23,1.0,study,target,False,Filler-4893,,,1,study
31,C2_S3,2.0,study,target,False,Target-990,,,1,study
32,C2_S4,2.0,study,target,False,Filler-7460,,,1,study
33,C2_S6,2.0,study,target,False,Filler-5836,,,1,study
34,C1_S26,1.0,study,target,False,Filler-1491,,,1,study
35,C1_S29,1.0,study,target,False,Filler-3056,,,1,study
36,C1_S27,1.0,study,target,False,Filler-6043,,,1,study
37,C2_S5,2.0,study,target,False,Filler-774,,,1,study
38,C1_S22,1.0,study,target,False,Filler-5418,,,1,study
39,C2_S2,2.0,study,target,False,Filler-2013,,,1,study
40,C2_S8,2.0,study,target,False,Filler-2945,,,1,study
41,C2_S10,2.0,study,target,False,Filler-1862,,,1,study
42,F2,,study,filler,True,fillers_images/nonhuman7.jpg,nonhuman7.jpg,2.0,1,study
43,C2_S24,2.0,study,target,False,Filler-1886,,,1,study
44,C2_S26,2.0,study,target,False,Target-1342,,,1,study
45,C2_S21,2.0,study,target,False,Target-1122,,,1,study
46,C2_S29,2.0,study,target,False,Filler-2576,,,1,study
47,C2_S25,2.0,study,target,False,Filler-5335,,,1,study
48,C2_S30,2.0,study,target,False,Filler-1699,,,1,study
49,C2_S16,2.0,study,target,False,Filler-826,,,1,study
50,C2_S14,2.0,study,target,False,Filler-5563,,,1,study
51,C2_S19,2.0,study,target,False,Filler-1900,,,1,study
52,C2_S13,2.0,study,target,False,Target-1286,,,1,study
53,C2_S22,2.0,study,target,False,Filler-4763,,,1,study
