trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S1,1.0,study,target,False,Target-340,,,2,study
2,C1_S16,1.0,study,target,False,Filler-738,,,2,study
3,C1_S17,1.0,study,target,False,Target-1306,,,2,study
4,C1_S8,1.0,study,target,False,Filler-2079,,,2,study
5,C1_S2,1.0,study,target,False,Filler-2868,,,2,study
6,C1_S15,1.0,study,target,False,Filler-6174,,,2,study
7,C1_S20,1.0,study,target,False,Filler-903,,,2,study
8,C1_S4,1.0,study,target,False,Filler-6285,,,2,study
9,C1_S7,1.0,study,target,False,Filler-3773,,,2,study
10,C1_S11,1.0,study,target,False,Filler-1748,,,2,study
11,C1_S19,1.0,study,target,False,Target-8,,,2,study
12,C1_S14,1.0,study,target,False,Filler-7154,,,2,study
13,C1_S9,1.0,study,target,False,Target-3,,,2,study
14,C1_S10,1.0,study,target,False,Target-1165,,,2,study
15,C1_S5,1.0,study,target,False,Target-479,,,2,study
16,C1_S6,1.0,study,target,False,Filler-2626,,,2,study
17,C1_S13,1.0,study,target,False,Target-332,,,2,study
18,C1_S3,1.0,study,target,False,Filler-6044,,,2,study
19,C1_S12,1.0,study,target,False,Filler-5580,,,2,study
20,C1_S18,1.0,study,target,False,Target-1216,,,2,study
21,F1,,study,filler,True,fillers_images/nonhuman8.jpg,nonhuman8.jpg,1.0,2,study
22,C2_S4,2.0,study,target,False,Filler-6235,,,2,study
23,C1_S24,1.0,study,target,False,Target-773,,,2,study
24,C1_S27,1.0,study,target,False,Target-16,,,2,study
25,C2_S1,2.0,study,target,False,Filler-2255,,,2,study
26,C1_S26,1.0,study,target,False,Filler-3034,,,2,study
27,C1_S30,1.0,study,target,False,Filler-7482,,,2,study
28,C1_S25,1.0,study,target,False,Filler-4108,,,2,study
29,C2_S7,2.0,study,target,False,Filler-511,,,2,study
30,C1_S28,1.0,study,target,False,Target-113,,,2,study
31,C2_S3,2.0,study,target,False,Filler-4816,,,2,study
32,C1_S29,1.0,study,target,False,Target-1234,,,2,study
33,C2_S2,2.0,study,target,False,Filler-7220,,,2,study
34,C2_S10,2.0,study,target,False,Filler-3551,,,2,study
35,C1_S21,1.0,study,target,False,Filler-5022,,,2,study
36,C2_S8,2.0,study,target,False,Filler-5282,,,2,study
37,C1_S22,1.0,study,target,False,Filler-3500,,,2,study
38,C1_S23,1.0,study,target,False,Filler-2239,,,2,study
39,C2_S9,2.0,study,target,False,Filler-4487,,,2,study
40,C2_S6,2.0,study,target,False,Filler-7089,,,2,study
41,C2_S5,2.0,study,target,False,Filler-1455,,,2,study
42,F2,,study,filler,True,fillers_images/nonhuman1.jpg,nonhuman1.jpg,2.0,2,study
43,C2_S14,2.0,study,target,False,Filler-2945,,,2,study
44,C2_S15,2.0,study,target,False,Filler-2476,,,2,study
45,C2_S13,2.0,study,target,False,Target-260,,,2,study
46,C2_S26,2.0,study,target,False,Filler-6565,,,2,study
47,C2_S11,2.0,study,target,False,Filler-3805,,,2,study
48,C2_S30,2.0,study,target,False,Target-1255,,,2,study
49,C2_S12,2.0,study,target,False,Filler-975,,,2,study
50,C2_S17,2.0,study,target,False,Filler-4684,,,2,study
51,C2_S25,2.0,study,target,False,Filler-6958,,,2,study
52,C2_S22,2.0,study,target,False,Filler-5605,,,2,study
53,C2_S19,2.0,study,target,False,Filler-3170,,,2,study
54,C2_S24,2.0,study,target,False,Filler-7468,,,2,study
55,C2_S16,2.0,study,target,False,Filler-300,,,2,study
56,C2_S21,2.0,study,target,False,Filler-5666,,,2,study
57,C2_S29,2.0,study,target,False,Filler-5563,,,2,study
58,C2_S28,2.0,study,target,False,Filler-6730,,,2,study
59,C2_S23,2.0,study,target,False,Filler-2576,,,2,study
60,C2_S27,2.0,study,target,False,Target-1693,,,2,study
61,C2_S18,2.0,study,target,False,Filler-2013,,,2,study
62,C2_S20,2.0,study,target,False,Filler-473,,,2,study
63,F3,,study,filler,True,fillers_images/nonhuman9.jpg,nonhuman9.jpg,3.0,2,study
64,C3_S6,3.0,study,target,False,Filler-2695,,,2,study
65,C3_S18,3.0,study,target,False,Filler-6119,,,2,study
66,C3_S19,3.0,study,target,False,Filler-380,,,2,study
67,C3_S12,3.0,study,target,False,Filler-4922,,,2,study
68,C3_S11,3.0,study,target,False,Target-806,,,2,study
69,C3_S5,3.0,study,target,False,Filler-891,,,2,study
70,C3_S15,3.0,study,target,False,Filler-5585,,,2,study
71,C3_S4,3.0,study,target,False,Target-1164,,,2,study
72,C3_S14,3.0,study,target,False,Filler-414,,,2,study
73,C3_S9,3.0,study,target,False,Filler-3543,,,2,study
74,C3_S16,3.0,study,target,False,Filler-1554,,,2,study
75,C3_S17,3.0,study,target,False,Filler-2688,,,2,study
76,C3_S20,3.0,study,target,False,Filler-7894,,,2,study
77,C3_S8,3.0,study,target,False,Filler-2090,,,2,study
78,C3_S7,3.0,study,target,False,Filler-4433,,,2,study
79,C3_S13,3.0,study,target,False,Filler-1768,,,2,study
80,C3_S1,3.0,study,target,False,Filler-3938,,,2,study
81,C3_S10,3.0,study,target,False,Filler-6052,,,2,study
82,C3_S3,3.0,study,target,False,Target-568,,,2,study
83,C3_S2,3.0,study,target,False,Filler-1376,,,2,study
84,F4,,study,filler,True,fillers_images/human2.jpg,human2.jpg,4.0,2,study
85,C3_S26,3.0,study,target,False,Filler-5545,,,2,study
86,C3_S30,3.0,study,target,False,Target-400,,,2,study
87,C3_S28,3.0,study,target,False,Filler-2643,,,2,study
88,C4_S6,4.0,study,target,False,Filler-3103,,,2,study
89,C3_S21,3.0,study,target,False,Filler-3558,,,2,study
