trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S15,1.0,study,target,False,Target-1234,,,1,study
2,C1_S6,1.0,study,target,False,Filler-4108,,,1,study
3,C1_S14,1.0,study,target,False,Filler-6311,,,1,study
4,C1_S1,1.0,study,target,False,Filler-3966,,,1,study
5,C1_S13,1.0,study,target,False,Filler-6863,,,1,study
6,C1_S20,1.0,study,target,False,Target-177,,,1,study
7,C1_S16,1.0,study,target,False,Filler-6577,,,1,study
8,C1_S11,1.0,study,target,False,Filler-4071,,,1,study
9,C1_S18,1.0,study,target,False,Filler-1859,,,1,study
10,C1_S19,1.0,study,target,False,Filler-409,,,1,study
11,C1_S5,1.0,study,target,False,Target-1748,,,1,study
12,C1_S4,1.0,study,target,False,Filler-903,,,1,study
13,C1_S2,1.0,study,target,False,Filler-7629,,,1,study
14,C1_S7,1.0,study,target,False,Filler-5418,,,1,study
15,C1_S8,1.0,study,target,False,Target-570,,,1,study
16,C1_S17,1.0,study,target,False,Filler-6369,,,1,study
17,C1_S3,1.0,study,target,False,Filler-4893,,,1,study
18,C1_S9,1.0,study,target,False,Target-1380,,,1,study
19,C1_S12,1.0,study,target,False,Target-1165,,,1,study
20,C1_S10,1.0,study,target,False,Filler-2584,,,1,study
21,F1,,study,filler,True,fillers_images/human2.jpg,human2.jpg,1.0,1,study
22,C1_S30,1.0,study,target,False,Target-1726,,,1,study
23,C1_S21,1.0,study,target,False,Filler-2626,,,1,study
24,C1_S22,1.0,study,target,False,Target-474,,,1,study
25,C1_S26,1.0,study,target,False,Filler-4845,,,1,study
26,C2_S9,2.0,study,target,False,Filler-2434,,,1,study
27,C2_S4,2.0,study,target,False,Filler-3337,,,1,study
28,C1_S28,1.0,study,target,False,Target-8,,,1,study
29,C1_S27,1.0,study,target,False,Filler-1113,,,1,study
30,C1_S29,1.0,study,target,False,Target-404,,,1,study
31,C2_S10,2.0,study,target,False,Filler-473,,,1,study
32,C2_S5,2.0,study,target,False,Filler-7489,,,1,study
33,C2_S2,2.0,study,target,False,Filler-5058,,,1,study
34,C2_S1,2.0,study,target,False,Filler-5831,,,1,study
35,C1_S23,1.0,study,target,False,Filler-1354,,,1,study
36,C2_S7,2.0,study,target,False,Filler-5836,,,1,study
37,C2_S8,2.0,study,target,False,Filler-774,,,1,study
38,C1_S25,1.0,study,target,False,Filler-2340,,,1,study
39,C2_S6,2.0,study,target,False,Filler-2945,,,1,study
40,C2_S3,2.0,study,target,False,Filler-2838,,,1,study
41,C1_S24,1.0,study,target,False,Filler-6044,,,1,study
42,F2,,study,filler,True,fillers_images/nonhuman7.jpg,nonhuman7.jpg,2.0,1,study
43,C2_S26,2.0,study,target,False,Filler-1706,,,1,study
44,C2_S14,2.0,study,target,False,Filler-6940,,,1,study
45,C2_S24,2.0,study,target,False,Filler-5940,,,1,study
46,C2_S12,2.0,study,target,False,Filler-366,,,1,study
47,C2_S15,2.0,study,target,False,Filler-6069,,,1,study
48,C2_S22,2.0,study,target,False,Filler-1943,,,1,study
49,C2_S29,2.0,study,target,False,Filler-1255,,,1,study
50,C2_S13,2.0,study,target,False,Filler-2262,,,1,study
51,C2_S30,2.0,study,target,False,Target-260,,,1,study
52,C2_S20,2.0,study,target,False,Filler-4002,,,1,study
53,C2_S17,2.0,study,target,False,Target-409,,,1,study
54,C2_S16,2.0,study,target,False,Filler-1862,,,1,study
55,C2_S21,2.0,study,target,False,Filler-7097,,,1,study
56,C2_S11,2.0,study,target,False,Target-576,,,1,study
57,C2_S25,2.0,study,target,False,Filler-1587,,,1,study
58,C2_S23,2.0,study,target,False,Target-1973,,,1,study
59,C2_S28,2.0,study,target,False,Target-1292,,,1,study
60,C2_S19,2.0,study,target,False,Filler-748,,,1,study
61,C2_S27,2.0,study,target,False,Filler-3220,,,1,study
62,C2_S18,2.0,study,target,False,Filler-7840,,,1,study
63,F3,,study,filler,True,fillers_images/nonhuman4.jpg,nonhuman4.jpg,3.0,1,study
64,C3_S20,3.0,study,target,False,Filler-3703,,,1,study
65,C3_S8,3.0,study,target,False,Filler-891,,,1,study
66,C3_S5,3.0,study,target,False,Target-783,,,1,study
67,C3_S18,3.0,study,target,False,Filler-4827,,,1,study
68,C3_S19,3.0,study,target,False,Filler-3958,,,1,study
69,C3_S7,3.0,study,target,False,Filler-2654,,,1,study
70,C3_S13,3.0,study,target,False,Filler-2586,,,1,study
71,C3_S17,3.0,study,target,False,Target-137,,,1,study
72,C3_S4,3.0,study,target,False,Filler-379,,,1,study
73,C3_S6,3.0,study,target,False,Target-1718,,,1,study
74,C3_S14,3.0,study,target,False,Filler-3717,,,1,study
75,C3_S12,3.0,study,target,False,Target-1562,,,1,study
76,C3_S16,3.0,study,target,False,Filler-7808,,,1,study
77,C3_S15,3.0,study,target,False,Filler-3635,,,1,study
78,C3_S2,3.0,study,target,False,Filler-6149,,,1,study
79,C3_S10,3.0,study,target,False,Target-568,,,1,study
80,C3_S1,3.0,study,target,False,Filler-1376,,,1,study
81,C3_S3,3.0,study,target,False,Filler-4386,,,1,study
82,C3_S9,3.0,study,target,False,Target-1764,,,1,study
83,C3_S11,3.0,study,target,False,Target-1079,,,1,study
84,F4,,study,filler,True,fillers_images/human3.jpg,human3.jpg,4.0,1,study
85,C3_S22,3.0,study,target,False,Filler-3517,,,1,study
86,C3_S21,3.0,study,target,False,Target-947,,,1,study
87,C4_S6,4.0,study,target,False,Filler-949,,,1,study
88,C4_S5,4.0,study,target,False,Filler-1974,,,1,study
89,C4_S9,4.0,study,target,False,Filler-3692,,,1,study
90,C4_S10,4.0,study,target,False,Filler-3738,,,1,study
91,C3_S23,3.0,study,target,False,Filler-2143,,,1,study
92,C4_S3,4.0,study,target,False,Filler-6509,,,1,study
93,C3_S24,3.0,study,target,False,Filler-3938,,,1,study
94,C4_S8,4.0,study,target,False,Target-335,,,1,study
95,C4_S7,4.0,study,target,False,Filler-6125,,,1,study
96,C4_S1,4.0,study,target,False,Target-1354,,,1,study
97,C3_S30,3.0,study,target,False,Target-1928,,,1,study
98,C3_S29,3.0,study,target,False,Target-1972,,,1,study
99,C3_S27,3.0,study,target,False,Filler-7189,,,1,study
100,C4_S4,4.0,study,target,False,Target-317,,,1,study
101,C3_S25,3.0,study,target,False,Filler-1965,,,1,study
102,C3_S26,3.0,study,target,False,Filler-5731,,,1,study
103,C3_S28,3.0,study,target,False,Filler-6119,,,1,study
104,C4_S2,4.0,study,target,False,Filler-1848,,,1,study
105,F5,,study,filler,True,fillers_images/nonhuman11.jpg,nonhuman11.jpg,5.0,1,study
106,C4_S26,4.0,study,target,False,Filler-5170,,,1,study
