trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S4,1.0,study,target,False,Filler-8015,,,4,study
2,C1_S17,1.0,study,target,False,Filler-5095,,,4,study
3,C1_S18,1.0,study,target,False,Filler-6311,,,4,study
4,C1_S14,1.0,study,target,False,Filler-7588,,,4,study
5,C1_S8,1.0,study,target,False,Filler-5327,,,4,study
6,C1_S13,1.0,study,target,False,Target-205,,,4,study
7,C1_S6,1.0,study,target,False,Filler-6342,,,4,study
8,C1_S15,1.0,study,target,False,Filler-6507,,,4,study
9,C1_S16,1.0,study,target,False,Filler-6043,,,4,study
10,C1_S12,1.0,study,target,False,Filler-561,,,4,study
11,C1_S19,1.0,study,target,False,Target-113,,,4,study
12,C1_S2,1.0,study,target,False,Target-3,,,4,study
13,C1_S3,1.0,study,target,False,Filler-824,,,4,study
14,C1_S10,1.0,study,target,False,Filler-1748,,,4,study
15,C1_S5,1.0,study,target,False,Target-570,,,4,study
16,C1_S1,1.0,study,target,False,Target-274,,,4,study
17,C1_S9,1.0,study,target,False,Filler-6752,,,4,study
18,C1_S7,1.0,study,target,False,Filler-6174,,,4,study
19,C1_S11,1.0,study,target,False,Filler-5184,,,4,study
20,C1_S20,1.0,study,target,False,Filler-7648,,,4,study
21,F1,,study,filler,True,fillers_images/nonhuman3.jpg,nonhuman3.jpg,1.0,4,study
22,C2_S7,2.0,study,target,False,Target-2103,,,4,study
23,C1_S24,1.0,study,target,False,Filler-3739,,,4,study
24,C1_S26,1.0,study,target,False,Filler-4621,,,4,study
25,C1_S22,1.0,study,target,False,Target-782,,,4,study
26,C1_S28,1.0,study,target,False,Target-1019,,,4,study
27,C2_S8,2.0,study,target,False,Filler-2576,,,4,study
28,C1_S23,1.0,study,target,False,Filler-6735,,,4,study
29,C2_S4,2.0,study,target,False,Filler-2135,,,4,study
30,C2_S9,2.0,study,target,False,Target-1693,,,4,study
31,C2_S5,2.0,study,target,False,Filler-2794,,,4,study
32,C1_S29,1.0,study,target,False,Filler-5113,,,4,study
33,C2_S6,2.0,study,target,False,Filler-4658,,,4,study
34,C2_S10,2.0,study,target,False,Filler-4816,,,4,study
35,C2_S3,2.0,study,target,False,Filler-2434,,,4,study
36,C1_S27,1.0,study,target,False,Filler-4631,,,4,study
37,C1_S25,1.0,study,target,False,Filler-1856,,,4,study
38,C2_S2,2.0,study,target,False,Filler-2862,,,4,study
39,C2_S1,2.0,study,target,False,Filler-5058,,,4,study
40,C1_S21,1.0,study,target,False,Filler-4558,,,4,study
41,C1_S30,1.0,study,target,False,Filler-4893,,,4,study
42,F2,,study,filler,True,fillers_images/nonhuman5.jpg,nonhuman5.jpg,2.0,4,study
43,C2_S26,2.0,study,target,False,Filler-6854,,,4,study
44,C2_S18,2.0,study,target,False,Filler-457,,,4,study
45,C2_S19,2.0,study,target,False,Filler-821,,,4,study
46,C2_S11,2.0,study,target,False,Filler-7220,,,4,study
47,C2_S16,2.0,study,target,False,Filler-7460,,,4,study
48,C2_S24,2.0,study,target,False,Filler-2262,,,4,study
49,C2_S15,2.0,study,target,False,Filler-2539,,,4,study
