trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
1,C1_S17,1.0,study,target,False,Filler-1354,,,3,study
2,C1_S4,1.0,study,target,False,Filler-1828,,,3,study
3,C1_S2,1.0,study,target,False,Filler-15,,,3,study
4,C1_S12,1.0,study,target,False,Filler-6577,,,3,study
5,C1_S15,1.0,study,target,False,Target-2048,,,3,study
6,C1_S14,1.0,study,target,False,Filler-7963,,,3,study
7,C1_S6,1.0,study,target,False,Filler-2340,,,3,study
8,C1_S13,1.0,study,target,False,Filler-5418,,,3,study
9,C1_S18,1.0,study,target,False,Filler-1571,,,3,study
10,C1_S20,1.0,study,target,False,Filler-1599,,,3,study
11,C1_S9,1.0,study,target,False,Target-195,,,3,study
12,C1_S16,1.0,study,target,False,Target-154,,,3,study
13,C1_S11,1.0,study,target,False,Filler-6214,,,3,study
14,C1_S3,1.0,study,target,False,Filler-6873,,,3,study
15,C1_S10,1.0,study,target,False,Target-902,,,3,study
16,C1_S1,1.0,study,target,False,Filler-4687,,,3,study
17,C1_S5,1.0,study,target,False,Filler-4108,,,3,study
18,C1_S8,1.0,study,target,False,Target-1658,,,3,study
19,C1_S7,1.0,study,target,False,Filler-7154,,,3,study
20,C1_S19,1.0,study,target,False,Target-1235,,,3,study
21,F1,,study,filler,True,fillers_images/nonhuman13.jpg,nonhuman13.jpg,1.0,3,study
22,C2_S1,2.0,study,target,False,Filler-511,,,3,study
23,C1_S22,1.0,study,target,False,Filler-6109,,,3,study
24,C1_S28,1.0,study,target,False,Filler-3235,,,3,study
25,C2_S4,2.0,study,target,False,Filler-4763,,,3,study
26,C2_S2,2.0,study,target,False,Filler-3170,,,3,study
27,C1_S26,1.0,study,target,False,Filler-1473,,,3,study
28,C2_S5,2.0,study,target,False,Filler-7097,,,3,study
29,C2_S7,2.0,study,target,False,Filler-5923,,,3,study
30,C1_S24,1.0,study,target,False,Filler-5543,,,3,study
31,C1_S29,1.0,study,target,False,Filler-3500,,,3,study
32,C2_S6,2.0,study,target,False,Filler-1569,,,3,study
33,C1_S27,1.0,study,target,False,Filler-3913,,,3,study
34,C2_S10,2.0,study,target,False,Filler-6553,,,3,study
35,C1_S30,1.0,study,target,False,Filler-1080,,,3,study
36,C1_S25,1.0,study,target,False,Filler-4845,,,3,study
37,C2_S9,2.0,study,target,False,Filler-180,,,3,study
38,C1_S21,1.0,study,target,False,Filler-2706,,,3,study
39,C1_S23,1.0,study,target,False,Filler-7482,,,3,study
40,C2_S8,2.0,study,target,False,Filler-300,,,3,study
41,C2_S3,2.0,study,target,False,Filler-7187,,,3,study
42,F2,,study,filler,True,fillers_images/nonhuman15.jpg,nonhuman15.jpg,2.0,3,study
43,C2_S14,2.0,study,target,False,Filler-7194,,,3,study
44,C2_S16,2.0,study,target,False,Filler-5247,,,3,study
45,C2_S12,2.0,study,target,False,Filler-4684,,,3,study
46,C2_S22,2.0,study,target,False,Filler-5605,,,3,study
47,C2_S15,2.0,study,target,False,Filler-7591,,,3,study
48,C2_S18,2.0,study,target,False,Filler-4697,,,3,study
49,C2_S26,2.0,study,target,False,Filler-1839,,,3,study
50,C2_S25,2.0,study,target,False,Filler-2084,,,3,study
51,C2_S28,2.0,study,target,False,Filler-873,,,3,study
52,C2_S19,2.0,study,target,False,Filler-3825,,,3,study
53,C2_S30,2.0,study,target,False,Filler-6110,,,3,study
54,C2_S29,2.0,study,target,False,Filler-6644,,,3,study
55,C2_S21,2.0,study,target,False,Target-1719,,,3,study
56,C2_S23,2.0,study,target,False,Filler-3898,,,3,study
57,C2_S13,2.0,study,target,False,Filler-4460,,,3,study
58,C2_S17,2.0,study,target,False,Filler-1706,,,3,study
59,C2_S24,2.0,study,target,False,Filler-4372,,,3,study
60,C2_S27,2.0,study,target,False,Filler-1324,,,3,study
61,C2_S11,2.0,study,target,False,Target-675,,,3,study
62,C2_S20,2.0,study,target,False,Filler-2163,,,3,study
63,F3,,study,filler,True,fillers_images/nonhuman4.jpg,nonhuman4.jpg,3.0,3,study
64,C3_S5,3.0,study,target,False,Filler-2120,,,3,study
65,C3_S13,3.0,study,target,False,Filler-2032,,,3,study
66,C3_S8,3.0,study,target,False,Filler-193,,,3,study
67,C3_S16,3.0,study,target,False,Filler-3884,,,3,study
68,C3_S4,3.0,study,target,False,Filler-1069,,,3,study
69,C3_S19,3.0,study,target,False,Filler-5731,,,3,study
70,C3_S17,3.0,study,target,False,Target-806,,,3,study
71,C3_S11,3.0,study,target,False,Target-1051,,,3,study
72,C3_S3,3.0,study,target,False,Target-708,,,3,study
73,C3_S18,3.0,study,target,False,Filler-7894,,,3,study
74,C3_S2,3.0,study,target,False,Filler-2143,,,3,study
75,C3_S14,3.0,study,target,False,Filler-2943,,,3,study
76,C3_S20,3.0,study,target,False,Filler-7224,,,3,study
77,C3_S15,3.0,study,target,False,Filler-4942,,,3,study
78,C3_S12,3.0,study,target,False,Target-1878,,,3,study
79,C3_S9,3.0,study,target,False,Filler-3958,,,3,study
80,C3_S7,3.0,study,target,False,Filler-4480,,,3,study
81,C3_S10,3.0,study,target,False,Target-832,,,3,study
82,C3_S6,3.0,study,target,False,Target-477,,,3,study
83,C3_S1,3.0,study,target,False,Filler-3934,,,3,study
84,F4,,study,filler,True,fillers_images/nonhuman9.jpg,nonhuman9.jpg,4.0,3,study
85,C4_S4,4.0,study,target,False,Target-924,,,3,study
86,C3_S28,3.0,study,target,False,Filler-5802,,,3,study
87,C3_S22,3.0,study,target,False,Filler-1654,,,3,study
88,C4_S8,4.0,study,target,False,Filler-4339,,,3,study
89,C3_S26,3.0,study,target,False,Filler-5483,,,3,study
90,C4_S2,4.0,study,target,False,Target-1018,,,3,study
91,C3_S23,3.0,study,target,False,Target-641,,,3,study
92,C4_S9,4.0,study,target,False,Filler-79,,,3,study
93,C3_S24,3.0,study,target,False,Filler-1781,,,3,study
94,C4_S7,4.0,study,target,False,Target-586,,,3,study
95,C3_S25,3.0,study,target,False,Filler-5409,,,3,study
96,C4_S6,4.0,study,target,False,Target-833,,,3,study
97,C3_S30,3.0,study,target,False,Target-947,,,3,study
98,C3_S29,3.0,study,target,False,Filler-2643,,,3,study
99,C4_S1,4.0,study,target,False,Filler-2186,,,3,study
100,C3_S21,3.0,study,target,False,Target-1439,,,3,study
101,C3_S27,3.0,study,target,False,Target-169,,,3,study
102,C4_S5,4.0,study,target,False,Filler-4373,,,3,study
